gene_id	logFC	logCPM	LR	PValue	FDR
ARHGAP29	-8.67332180820257	6.99381091422755	83.4444432849209	6.55320190094364e-20	3.41260589468585e-18
MAP1B	-8.66606253239905	9.16573818971755	112.401160084143	2.91857911530961e-26	7.97927369379335e-24
ADM	-8.65244340706586	5.88806617638356	85.4668017761798	2.35624476927108e-20	1.38191627271972e-18
LMCD1	-8.62914742857541	4.46634983397933	82.1779462487209	1.24369874968436e-19	6.08994727317459e-18
LRRN4CL	-8.60069656908884	5.14975252662638	123.878816428932	8.95489754888358e-29	5.59595812066663e-26
PDGFRL	-8.58797645617054	5.40347294343715	103.759555340652	2.2842078400975e-24	3.52654817477642e-22
CAVIN3	-8.57513355265847	5.98713800352687	98.502321700438	3.24643816340137e-23	3.55025066819302e-21
LOC101096931	-8.56660135782904	0.750022580025825	23.7885208608577	1.07521792605215e-06	7.7104288762745e-06
TNFRSF12A	-8.55370547914521	6.09826373152017	94.733579261208	2.17812833002793e-22	2.04897483964889e-20
TBX15	-8.50759440776769	5.33930891279258	154.933358100222	1.44796178482499e-35	3.80032050045166e-32
TNMD	-8.4639301191629	3.95844170281974	43.6820952105799	3.86289765290974e-11	5.5645231502892e-10
CDK14	-8.44136399946929	4.59332420762753	148.590105646592	3.5248325458188e-34	5.78204718734751e-31
PTPRM	-8.43860653135373	7.00740053401584	104.85548817646	1.31376316321193e-24	2.281357530859e-22
VGLL3	-8.42596950623761	6.78263341218606	68.8902270509351	1.04099409379215e-16	3.1525127330111e-15
PCDH18	-8.42415626632299	4.98082965721281	85.0256420542348	2.94520715123239e-20	1.68043275850533e-18
ADAMTS5	-8.42084652203305	6.21638226525318	75.6739501922998	3.34592823333263e-18	1.28764270398898e-16
CHRDL1	-8.41152338032277	5.94526874199441	84.8593066071825	3.20369292014344e-20	1.80438035154688e-18
PDPN	-8.37813766432773	5.91333204118163	42.6376828935872	6.58779508692823e-11	9.0620162395974e-10
LOC101088940	-8.37189173504176	5.81060852621401	47.9503070264694	4.37159637755234e-12	7.21615839781375e-11
PXDN	-8.36378830941133	8.27679021805844	59.936791049571	9.79531870745875e-15	2.28725920636977e-13
GFPT2	-8.35178665843796	6.83124882401791	94.7362810438249	2.17515750736209e-22	2.04897483964889e-20
GSTM3	-8.33368087553909	5.45132614288648	90.43483812694	1.91170262333183e-21	1.4093973891002e-19
NRP1	-8.312308405211	7.23393672052908	76.1505031983743	2.62848207462335e-18	1.02051983033379e-16
CACNA2D1	-8.25126914060617	7.41334242967694	59.7574973537997	1.07295653052219e-14	2.49652633866006e-13
NR2F1	-8.24810711014549	4.08953695499711	83.7953424551017	5.48739379377446e-20	2.95127330965993e-18
PTGFR	-8.24548137576634	5.87214170532108	82.7476395112106	9.32270771436703e-20	4.6517830165642e-18
PI3	-8.24490520184444	3.40703522093647	50.0695968551277	1.48388407784857e-12	2.61382694679286e-11
ATOH8	-8.2397796898788	4.74921331963787	76.7555979884084	1.93479068372971e-18	7.67632223187979e-17
ADAMTS2	-8.23716900697108	7.8868428060328	104.811139070644	1.34349964152074e-24	2.281357530859e-22
HOXD8	-8.23171281637051	4.21962112224323	82.2159415594553	1.22001887823807e-19	5.99636993974464e-18
FZD6	-8.21383372185148	5.18585090403896	155.739214299661	9.65284172989796e-36	3.80032050045166e-32
P4HA3	-8.20449864376752	7.0321141518057	119.818598312977	6.93183141061395e-28	3.05130462726506e-25
EMP2	-8.19298821333266	5.64926705818348	106.415951730842	5.97746424164036e-25	1.21719436151757e-22
DZIP1	-8.18849467683547	5.98939475078581	84.252786930415	4.35389270431463e-20	2.39063322003016e-18
ARHGDIG	-8.18149047144967	4.43673683429294	87.0999596322149	1.03172656981189e-20	6.63693518413798e-19
VSTM4	-8.17476191948834	4.63613560323025	121.588428908934	2.84053963063285e-28	1.4910560629118e-25
TEAD1	-8.16109585947796	7.32036336758899	105.317213225971	1.04068193070417e-24	1.9235026727649e-22
RAI14	-8.13505266278593	6.52411582279653	92.4958029197711	6.74677100272771e-22	5.60366302967061e-20
IL33	-8.1214412288617	5.01414167240972	89.1146645644478	3.7257885283179e-21	2.57334330826925e-19
GALNT16	-8.11369978657176	5.62067588241397	109.624334191298	1.18437636077071e-25	2.93256056271585e-23
FAM198B	-8.08636658408756	5.49157695347204	119.328258034207	8.87565045418416e-28	3.63984877844558e-25
INHBA	-8.08180871918743	7.02846675158131	91.0716429385809	1.3856325963208e-21	1.02732522946429e-19
FIBIN	-8.06898502687376	3.94938640827513	58.183678708223	2.38751658060524e-14	5.31941936965748e-13
DDR2	-8.04234545159468	7.53967773562478	83.2254509241303	7.32090597285341e-20	3.75282222975607e-18
OSMR	-8.01752559171641	6.88713880495521	89.0709477533498	3.80903944398403e-21	2.6170693520106e-19
MRC2	-8.00204263684005	8.4547655499332	100.459081486413	1.2086836123089e-23	1.44195954948451e-21
TFPI2	-7.98327907387363	8.26078230249264	69.5649241115182	7.39401714503247e-17	2.27240484764077e-15
WISP2	-7.97083093173048	5.65358097055056	48.7759679921082	2.86934193999408e-12	4.82130272452527e-11
NDN	-7.96071150948016	4.03834231840677	85.1979482450609	2.69941834628929e-20	1.55370469115589e-18
CTTN	-7.95424825970065	7.46121508837306	83.9276363451565	5.13220552237658e-20	2.7830550855433e-18
ADAMTSL3	-7.92781044377601	6.71867156880953	93.959576327058	3.22033912062209e-22	2.89455549862491e-20
SIX1	-7.92393616631997	3.80282506986549	94.7265231329272	2.18590625276876e-22	2.04897483964889e-20
SDC1	-7.91098829014896	7.285670846666	98.7709632376328	2.8346039035218e-23	3.20676784706178e-21
CLU	-7.88745928705482	4.99312945765827	64.6378624631877	9.00090435029551e-16	2.40567958836921e-14
SGCD	-7.8792318008143	5.81841862549579	95.5265968034512	1.45917678410845e-22	1.43975766450039e-20
FKBP10	-7.87586933851925	6.84611527762726	103.40600014578	2.73046534443449e-24	4.11860881781767e-22
PTGIS	-7.85995511535455	5.8649074241467	105.356909042595	1.02004147515148e-24	1.91228632548755e-22
SCARA3	-7.82921162801031	4.57391077722382	136.304927319799	1.71125849832363e-31	1.60406037667865e-28
CD1H11orf70	-7.8085311625956	2.92945025424917	52.5769039854715	4.13726120450989e-13	7.8007584463769e-12
LOXL2	-7.80632123925584	8.25665454352144	86.974061301333	1.09953828841202e-20	7.00448590234514e-19
SVEP1	-7.80134311545586	7.35500293304596	71.0379928777967	3.50411666187997e-17	1.15143139581732e-15
ITGA11	-7.78884878086198	6.89944097547271	70.023123832705	5.8613312203158e-17	1.82703680770081e-15
CNN1	-7.77263219802652	7.5958206300209	55.7061310496784	8.41554125452061e-14	1.76699436612918e-12
LAYN	-7.75675648344308	3.24680370239827	73.8997931003341	8.21849229229195e-18	2.9875699266412e-16
UGGT2	-7.74421189589339	6.29726432979706	77.0362025517702	1.67852750477389e-18	6.71564525766702e-17
COLEC12	-7.73207506354695	5.91796335922721	90.1938741150045	2.15929607865839e-21	1.55694738682605e-19
WNT5B	-7.72877884999139	5.06039160009787	70.294579317501	5.10778583790558e-17	1.63088743432688e-15
GPC4	-7.71265231787417	5.26135379361977	87.2355362494915	9.63372233206396e-21	6.25858109721165e-19
SULF1	-7.67592730144674	6.127662925588	102.62251796556	4.05497880374105e-24	5.66100923845679e-22
ENAH	-7.67384646150535	7.58632172577256	94.5109052076726	2.43745867247937e-22	2.23683707405223e-20
NGF	-7.64822518145685	3.15712964503829	50.0695974991579	1.48388359082007e-12	2.61382694679286e-11
HSPG2	-7.61733212497431	8.95877379691984	74.3965149438535	6.39017152879359e-18	2.36220340767206e-16
SERPING1	-7.60358178686327	4.32580068093889	110.020663110378	9.69746043373532e-26	2.49528967199821e-23
MRGPRF	-7.57002197366485	5.66758069836603	78.1481898077893	9.55931907148004e-19	4.0207353902254e-17
NQO1	-7.56175307877407	7.91196728627095	91.423281251146	1.16003581018026e-21	8.69894282114035e-20
GPRC5B	-7.55027842211475	5.65011962495975	83.6481080641481	5.91168013063854e-20	3.12818461106329e-18
HTR1B	-7.54025266270863	4.82399294469452	60.0805103811199	9.10555233534576e-15	2.13378863029897e-13
CPB1	-7.51834587857605	3.96384224615177	53.9231287600715	2.08488956465e-13	4.0958092450452e-12
SRPX2	-7.50725464196507	4.26592473417186	100.610584497038	1.11967800373213e-23	1.34803068284191e-21
SLC7A2	-7.49199402397094	5.78597756703796	57.5527030659005	3.29043411745202e-14	7.22079714436838e-13
PDGFRB	-7.48252613397596	8.06518432468553	96.5867225747038	8.54191898256518e-23	8.89647641334943e-21
SERPINF1	-7.47478527119035	8.0804539430832	76.5199671701633	2.17997657746432e-18	8.56521934912106e-17
EFEMP1	-7.47352643887913	5.81030784772305	83.2272580251615	7.31421654721876e-20	3.75282222975607e-18
CRABP2	-7.47195692138215	5.52358743050394	103.985783293981	2.0377298411577e-24	3.23507978239952e-22
UACA	-7.45362148120996	6.18358163400633	84.5289296316176	3.78633878382737e-20	2.09654531055555e-18
FBXL7	-7.44417591223908	4.19277059953387	81.4807087579125	1.76980718638217e-19	8.38454141043077e-18
ZBTB47	-7.44374351122479	6.03129350548924	73.1372348235059	1.20941247001413e-17	4.26643006559017e-16
TRIM2	-7.4282127763357	5.53063107304727	141.804384135798	1.07313420123266e-32	1.17356167689801e-29
PHLDB2	-7.40646150931393	6.32570898138097	77.2169407577415	1.53174055170309e-18	6.22322949225995e-17
LOC101094201	-7.39874532469924	4.90251169030452	73.8747614091712	8.32337404630841e-18	3.01733805551672e-16
ASPN	-7.39414275826087	7.09005130663567	58.3737356074023	2.16765596737646e-14	4.86258961707373e-13
DAB2	-7.38824552572473	6.71276316991405	67.5673048092988	2.03616253446391e-16	5.92473635028158e-15
SDC2	-7.38543649889217	7.64396398664383	71.7083005888421	2.49480855076706e-17	8.41629115982419e-16
PON2	-7.3793211273566	5.47931501712776	106.431299571821	5.93134918620547e-25	1.21719436151757e-22
BEND6	-7.37753096932932	4.48210608181859	93.5752716825161	3.9104274655488e-22	3.42110264202646e-20
SERPINB5	-7.37230251598579	4.19663887988822	103.217475330509	3.00305469243637e-24	4.42798727290365e-22
LMO7	-7.36785733860435	7.50749631107059	91.9233655572926	9.00988918343944e-22	6.99625892037135e-20
MSRB3	-7.36234478122965	8.22003436372376	88.3877804025194	5.38021430931123e-21	3.58398743051225e-19
P3H3	-7.36055843180652	6.30138487671111	108.132356839113	2.51415377682593e-25	5.59207457852317e-23
CNN3	-7.35999219089787	7.68403520248366	78.82611002414	6.78246986444049e-19	2.90870431474028e-17
TTC8	-7.34138100459883	4.74292261675436	155.359884669812	1.16828422594487e-35	3.80032050045166e-32
IL13RA2	-7.3402935058579	3.68452313067143	59.6196066638764	1.15082902224978e-14	2.66355013385958e-13
COPZ2	-7.33818177929694	6.63325420353895	97.7341297931191	4.78503354027925e-23	5.06403186686166e-21
SELENOM	-7.32416245017506	7.27312672366166	86.2586044182495	1.57878974368078e-20	9.86593228872521e-19
STC2	-7.32226536686769	5.61434021147032	84.0367420585968	4.85664408204017e-20	2.65557251202555e-18
SYNM	-7.3157190934609	5.52669682251306	44.374665179237	2.71173800517205e-11	4.04847984549178e-10
SUSD2	-7.2985462744871	5.07296667284951	35.037734699135	3.23377474959727e-09	3.55119883171255e-08
ROBO1	-7.29650415747205	5.88589984222738	78.037122523554	1.01122152116472e-18	4.19944937412807e-17
CLEC3B	-7.29330099368741	7.61463013306723	74.0205905727211	7.73064361378795e-18	2.82588401514594e-16
ARSI	-7.29155495215388	4.18189166277111	54.5097153474057	1.5468122030399e-13	3.09433178970923e-12
TSPAN12	-7.27684706587865	5.91587713967657	93.6399092610793	3.78478717869452e-22	3.35592987473028e-20
TCAF1	-7.2615553364648	4.93111770772271	81.5393931625346	1.71802737318008e-19	8.16872218052251e-18
PDLIM4	-7.24975643807845	4.33819173004758	96.1431572159865	1.0686960966074e-22	1.10429125006133e-20
COL15A1	-7.24905593909877	7.93832476538709	107.422036805244	3.59783806943392e-25	7.74007032543955e-23
BDNF	-7.23744450418837	1.43501168178368	28.8749202089428	7.7206143569258e-08	6.82273550208332e-07
SLIT2	-7.23376426182112	7.7959012526466	67.2024807592195	2.45005632720685e-16	7.08195796958933e-15
LAMA2	-7.20528449431977	6.79521046644614	48.1946578257032	3.8593837364512e-12	6.41097376879102e-11
CB3H15orf59	-7.17984683266537	3.69080817800706	74.7747299375879	5.27607262243098e-18	1.97822574354748e-16
CTHRC1	-7.17070476886007	3.06668306628499	49.5192479012334	1.9643497959565e-12	3.39497524699814e-11
HSPB1	-7.14426719913312	5.29201492757502	106.398962677283	6.02892886524743e-25	1.21719436151757e-22
ATP6V0D2	-7.13725422609649	4.64847034801425	29.6983071570035	5.04788829693038e-08	4.59385839948803e-07
FLNC	-7.12696868633941	9.10667151939639	89.2009499598692	3.56677639553601e-21	2.48972375737335e-19
CLMP	-7.11874930646507	7.89402655884302	87.5739280874301	8.11878038549963e-21	5.30063457706028e-19
DST	-7.11039397133178	9.42783177520992	104.084793794903	1.93840215273703e-24	3.14045079634173e-22
YES1	-7.10715235600505	5.2676591958009	86.2457231215597	1.58910704297809e-20	9.88334204976375e-19
MMP16	-7.10665977146796	5.63249668864625	65.8479376386161	4.8708977546513e-16	1.36875355962075e-14
EPHB3	-7.09308857467578	5.73654972164916	107.10620348544	4.21941190894484e-25	8.93086169049727e-23
KDELR3	-7.09285296163274	6.58890330705103	100.995476466192	9.21937502289146e-24	1.13070895724677e-21
TPM2	-7.07933396938736	9.69148982175699	64.3803795943901	1.0257453813954e-15	2.72486976519268e-14
PLOD2	-7.06901421626389	6.52427263055173	101.452747445173	7.31886764218853e-24	9.23514423735001e-22
DMPK	-7.06710304442018	5.32350970021212	98.5064167698744	3.23973172924483e-23	3.55025066819302e-21
PDZRN3	-7.05398803688599	5.06737576999949	53.020445710623	3.30094458211139e-13	6.31462037187284e-12
TGFB2	-7.0080256645555	5.24125533100293	65.748191861224	5.12375547154845e-16	1.42455599688835e-14
EVC2	-7.00626514582332	5.80447029558338	65.9806459608652	4.55372639215197e-16	1.28513013858517e-14
OLFM1	-6.97899450098303	4.29703466910392	68.418986394325	1.32198584728759e-16	3.94282278953522e-15
PODN	-6.9736899751789	5.50178941358669	79.2475329997259	5.4795741547111e-19	2.38107455736006e-17
BCAR1	-6.96993421264537	5.42893401897629	128.973157183921	6.87417741266832e-30	5.01165723258035e-27
NPPB	-6.96696728095259	3.7401081778628	38.4946498234864	5.49039902523063e-10	6.78441679925626e-09
COL6A2	-6.9648585997105	10.0876383573794	71.9489860568683	2.20833213926835e-17	7.54686006865068e-16
PDGFRA	-6.93894673537434	5.34666361368383	80.8942531756947	2.38125154211954e-19	1.10032267560685e-17
NOX4	-6.92871484081952	5.09378311443185	48.8289150606104	2.79291809227009e-12	4.71098510602318e-11
WTIP	-6.91980208414363	3.90583571574018	69.6832054082195	6.96365106350677e-17	2.14516415273238e-15
SYNPO2	-6.8944247511292	4.81499871576043	63.184387537135	1.88234459322193e-15	4.87219094612455e-14
FAT4	-6.89370914066315	6.22513874713673	65.1042264806472	7.10395462032955e-16	1.93815377302671e-14
HSPA2	-6.8816554321364	6.54096853409984	119.806148238814	6.975473505902e-28	3.05130462726506e-25
SMAD9	-6.87278402140494	5.64620976292043	80.4650495599575	2.95892420667722e-19	1.34826258209115e-17
SOWAHC	-6.87193241610656	6.03090740451549	98.3506522603828	3.50485349726825e-23	3.80117292931002e-21
GAS6	-6.87175833198657	7.92752982529217	78.2814683300258	8.93562186284419e-19	3.78265050664853e-17
SERPINE2	-6.87032501149543	9.38482264228612	63.5683788859588	1.54895702471835e-15	4.05727805097382e-14
CERCAM	-6.8690898936153	5.96359928690257	113.786926794321	1.45090964049539e-26	4.42797377028396e-24
CUEDC1	-6.86488820951127	4.64390863682843	77.4665314856108	1.34990610677027e-18	5.5358805747332e-17
MMP28	-6.86043893357174	4.50096552757513	81.407684659066	1.83642468476451e-19	8.66884933027505e-18
EVC	-6.84328342405202	5.50383918912997	58.6602097662013	1.87393182974677e-14	4.23993231064945e-13
FZD7	-6.83801348299595	4.03220274522109	61.2133547169315	5.12129627791232e-15	1.24226933558306e-13
EDNRB	-6.83477688042874	4.62427577179213	59.5935062574114	1.16619337359544e-14	2.69435838762199e-13
FLRT2	-6.79725161758162	5.47823787258289	60.5915928495972	7.02333243039947e-15	1.66366771632008e-13
NFATC4	-6.7914080553384	5.03179403130581	59.9518475113792	9.72067099656098e-15	2.27387460762691e-13
PKDCC	-6.76159610844443	4.98327620040715	104.787919174042	1.35933633700749e-24	2.281357530859e-22
MYO1B	-6.76123842344416	6.09395686581699	91.8431933072713	9.38240523980452e-22	7.24266493893851e-20
SGCA	-6.75922697378105	4.70905166422285	77.1032561142995	1.62249606292251e-18	6.51131982682938e-17
MEGF6	-6.75691588167763	6.97895146662406	54.6456466717066	1.44343709910991e-13	2.90524924104591e-12
SERTAD4	-6.75502462503573	4.61086679662487	101.760943413322	6.26431665100546e-24	8.29127968723839e-22
AXL	-6.7537470239747	7.90192756344129	72.8893258009894	1.37127818302076e-17	4.79874229220837e-16
LOC102901344	-6.73930499867758	5.2745979929039	114.993721296723	7.89470302702102e-27	2.46671875770469e-24
MCAM	-6.7362846485846	5.0550598169686	54.6818154773568	1.41711488873861e-13	2.86104595152565e-12
PTGES	-6.73533386547077	2.74197739810466	31.8714012474916	1.64724682352375e-08	1.61560688079987e-07
HTR1D	-6.73509094924437	3.73405776487339	38.955775940953	4.33515738775887e-10	5.44404501431193e-09
LAMB1	-6.72824914895612	8.85291999340397	91.4029278629472	1.17202917451285e-21	8.73894253246147e-20
SMARCA1	-6.72729467783854	4.62860884614071	73.3083861790673	1.10895733547413e-17	3.954578019953e-16
MAP1A	-6.72115053685377	7.73637521372134	91.4654697626749	1.13556546143745e-21	8.56438250025494e-20
DSG2	-6.70565298260729	4.96365186010638	48.9454197552183	2.63185110860676e-12	4.46801838269684e-11
TIMP3	-6.70079439895345	9.09331063894694	43.6259352004947	3.97535585372769e-11	5.70678544467185e-10
NEGR1	-6.67651832458216	4.19269106033938	55.1876224572381	1.09556467735444e-13	2.24993666055123e-12
RBFOX2	-6.65512870505297	7.19623240105445	94.6573006184681	2.26369839513259e-22	2.10684496732801e-20
C2CD2	-6.65239762300206	6.06792388562334	104.767569005488	1.37336923674359e-24	2.281357530859e-22
MYH10	-6.64613812402837	8.98429619134131	79.0833136100359	5.95451400933499e-19	2.57891377374598e-17
LRIG3	-6.63851907023391	4.9595955431159	47.8200830444199	4.67181832770186e-12	7.68274084140745e-11
SCARF2	-6.63363014314899	5.57843213626051	94.0874113465432	3.0189319318823e-22	2.73223749945458e-20
LOXL4	-6.63218273877763	8.19949988557219	71.5307860089994	2.72965754489231e-17	9.1148335780208e-16
SNX7	-6.63080735966531	4.65139087596195	76.7541697738345	1.93619039758608e-18	7.67632223187979e-17
MME	-6.62739193480044	4.57659826502112	64.6823423765542	8.79999405226091e-16	2.35880209932459e-14
RBMS3	-6.6218897385156	5.39885138222984	65.771831294338	5.06266637382977e-16	1.41356108135677e-14
KANK4	-6.61748028388022	4.47379935732419	146.482129769098	1.01845432347158e-33	1.48501956521306e-30
PTPN13	-6.61312882577969	6.69384227683322	60.7408626508905	6.51046071402603e-15	1.55057669601023e-13
SDR16C5	-6.61264738944742	4.51352986071472	100.014562158722	1.5128067075108e-23	1.7725502163093e-21
STEAP1	-6.61179974832665	2.98103493346736	45.3845277971978	1.61908373106791e-11	2.47348495958139e-10
GRIA4	-6.61085216885866	4.13330653871622	84.9367070923882	3.08070433557648e-20	1.74258978430044e-18
DENND2A	-6.58684928604179	5.60978286118132	32.8234554725653	1.00919758662468e-08	1.01328997163547e-07
CDR2L	-6.58634661159188	5.45034247433865	120.00259455035	6.31779972779481e-28	2.97046543045061e-25
RAB34	-6.58352589072756	4.56164619035025	75.9042576471328	2.97757350465222e-18	1.14925579710444e-16
SLC35G2	-6.57426957258112	2.54657995826589	39.6384887387649	3.05600715339723e-10	3.92406867651975e-09
TMEM98	-6.57271629925133	3.88095779919208	51.2045339891852	8.32261797534853e-13	1.5085319846754e-11
SLC1A3	-6.53984463674466	3.64665726950845	59.837396249455	1.03027020199286e-14	2.40146285270911e-13
THY1	-6.53657671849331	4.33219772494455	70.0666476884756	5.7334212651866e-17	1.80430904707539e-15
GPR153	-6.51906757532359	5.25635200763712	82.4098367614498	1.10601996768216e-19	5.45650377289208e-18
ACTG2	-6.51646467810678	4.59729102077907	82.5803706120182	1.01459659839908e-19	5.02435892860041e-18
DCLK1	-6.49510359801202	5.02958783562738	66.0701920696354	4.35147057221713e-16	1.23069716205184e-14
P4HA2	-6.48962068154251	7.34122099723092	119.488640262414	8.18628132089333e-28	3.46543773464785e-25
MTUS1	-6.48730815954691	5.37359842065999	136.594597234086	1.47897261930552e-31	1.49296597562664e-28
OSR1	-6.47465765164517	2.59879510088591	44.2338242957645	2.91402387692444e-11	4.29671183560443e-10
CDKN2A	-6.4718270983795	3.98185807878192	109.281851708231	1.40775291360994e-25	3.42110027505616e-23
GEM	-6.46634933543912	4.96994378094714	116.734541347144	3.28180621990544e-27	1.1639768384816e-24
FAM20C	-6.46596374085838	7.46135095494465	69.2890378441113	8.50409399713379e-17	2.601380548354e-15
MGP	-6.4643623979249	3.07140449352583	29.7528313803326	4.90788975561052e-08	4.47265536547756e-07
RASL11A	-6.45550261249601	5.82602662975242	76.3450364074942	2.3818933772659e-18	9.30285321126796e-17
ADRA1B	-6.45128197585541	3.0147944996774	54.568357299992	1.50133647718863e-13	3.0125441269337e-12
ABCC9	-6.44293745308208	5.13316196320071	54.0750965948258	1.9297157110346e-13	3.81955645187136e-12
KANK2	-6.4310940007699	6.84584408500236	92.7971976216346	5.79371343968009e-22	4.93707152395596e-20
CRYAB	-6.42895937631306	4.16630045652408	61.967704966039	3.49136535290097e-15	8.57999766406732e-14
TBX18	-6.42817681971916	3.80667356162434	65.7580019802197	5.0983151202864e-16	1.42049234232523e-14
ROR2	-6.41784181572324	4.62069973647861	55.7830206119437	8.09274905040109e-14	1.70194143891688e-12
MOGAT2	-6.41245661045005	4.19327163616074	62.1206415911594	3.23047421761044e-15	7.96870548077101e-14
ABCA9	-6.41117526027776	6.88480090680978	81.6453401852818	1.62835290748773e-19	7.85620411947113e-18
SMO	-6.40963274164135	4.92393200040805	81.6068612996317	1.66036708334245e-19	7.9521887717894e-18
ITIH4	-6.40130071220324	7.53522602522586	35.2693499949302	2.87115197312541e-09	3.1742314526811e-08
RUSC2	-6.39749001350474	5.56025551921669	95.6359437519091	1.38076588271447e-22	1.3727114150653e-20
BNC2	-6.39503223134952	4.37611262363062	77.1517212040475	1.58316605491301e-18	6.40361251761299e-17
CD109	-6.36249301720063	8.89080109097248	83.1966813778456	7.428231477707e-20	3.79302263353887e-18
EVA1A	-6.3609143867198	3.39381849961346	46.1077465381648	1.1192502929086e-11	1.744408740361e-10
WISP1	-6.35494375950598	4.86680950558979	106.352938940882	6.17058511999588e-25	1.22691800802585e-22
ITGA8	-6.3542307776287	5.29681635195151	43.624116972493	3.97905104158709e-11	5.70678544467185e-10
PHLDB1	-6.35344655742992	6.63258327740658	82.1638929596588	1.25257319890207e-19	6.11060152014569e-18
LIPG	-6.34780428789749	4.86073850932386	60.5712711536916	7.0962129341941e-15	1.67790274478251e-13
OMD	-6.34612926795525	4.73224176265539	86.9741434855172	1.09949259885284e-20	7.00448590234514e-19
TEAD4	-6.34586851671366	3.41248507334246	54.2267302634588	1.78640147644477e-13	3.55735152888994e-12
BMP1	-6.33727927304042	6.71944338190258	103.528700046017	2.56649230299916e-24	3.91628819677419e-22
AFDN	-6.33452698435367	6.15300856246014	77.3848387921403	1.40691043493329e-18	5.75167776873196e-17
SASH1	-6.33229088097182	6.55396495076112	120.832882537401	4.15716970060849e-28	2.09825146081097e-25
ITGA1	-6.32932101862707	9.00494088905682	72.5496151630879	1.62884984229765e-17	5.62510433696634e-16
HACD1	-6.32906905014283	4.17095091297555	79.9548297883739	3.83067646938849e-19	1.7040666883995e-17
KIF26B	-6.3238943802452	5.37157786581741	44.8318903205324	2.14697374047028e-11	3.23475733595769e-10
CRISPLD2	-6.31806511962737	5.74978904592445	109.918829746721	1.02086527235704e-25	2.57631057098875e-23
FZD1	-6.31778794828494	7.35917191112006	72.9481729187132	1.33099474543608e-17	4.67022568030954e-16
DKK2	-6.31432127421833	0.808345854166366	15.7857180425336	7.09359570340676e-05	0.000345969093075042
GDF6	-6.29459801013354	3.97766009200647	61.0569494688126	5.54474483404107e-15	1.33266825013042e-13
NPR3	-6.29287543684549	5.04055396793883	51.1639212656657	8.49659746620359e-13	1.53794273860675e-11
DISP3	-6.25865194572683	5.35732487841501	51.0069130499762	9.20412377369874e-13	1.66142663386862e-11
LMOD1	-6.257137996139	5.37463526643988	51.861875027937	5.95454539947663e-13	1.10213680221907e-11
ANKRD29	-6.25663669586431	4.12505016788979	48.1019841375012	4.04616847915926e-12	6.71275207989975e-11
EML1	-6.25254961229384	5.46130847903414	42.7243329378657	6.30234247253263e-11	8.67845123473722e-10
CAP2	-6.25180309166821	4.53452416950512	83.0819886147278	7.87196941915078e-20	4.00402537548511e-18
HEYL	-6.24610636170774	3.96485241088545	36.7741240260508	1.32639103506051e-09	1.54310545683502e-08
LRRC32	-6.23745356690978	5.28513208858176	85.913668483479	1.87965062564576e-20	1.13654230419713e-18
LOC101083389	-6.22987836277013	1.18071087600381	23.5774793658071	1.1998359869708e-06	8.51105278757721e-06
CALHM5	-6.2246935220306	4.82644307626048	71.5481156004949	2.70578863273407e-17	9.05817964983908e-16
QSOX1	-6.21652602120382	8.76480688092597	66.5529426697194	3.40621204015558e-16	9.73850122068883e-15
HMCN1	-6.20745647931505	6.7172415605357	51.7670415131647	6.24920600517052e-13	1.14857605610438e-11
SYDE2	-6.20682101082892	4.13613898708378	80.4188358510863	3.02894122394161e-19	1.37064812695813e-17
NUAK1	-6.2007517627523	6.51493369473267	88.3512611768335	5.48046535815665e-21	3.63233065126716e-19
NID1	-6.19640232273632	6.0905164437698	64.8093746873325	8.25056827456213e-16	2.22782319891109e-14
PRICKLE2	-6.18760652539144	6.22415826472284	149.900477096424	1.82269128342373e-34	3.41702538748137e-31
VCAM1	-6.1807773508339	3.48596204696987	35.4892225197284	2.56465678243209e-09	2.86677946813086e-08
DOK5	-6.18063893393287	3.00086673070067	42.8649459814873	5.86522630295101e-11	8.15353440398581e-10
APLN	-6.16690161434731	3.01004784480423	43.2333878436183	4.85845160844069e-11	6.84092923364455e-10
PRELP	-6.16071818460873	4.89537496353307	41.1128761519264	1.43686622539229e-10	1.91043520525056e-09
CDC42BPA	-6.15991902502418	6.96283084155536	99.3923111415877	2.07125153324675e-23	2.38430121673659e-21
GLT8D2	-6.15572528547984	4.81328166309721	84.5315949087697	3.78123804440093e-20	2.09654531055555e-18
OSR2	-6.15246102513856	2.71630618779732	35.697196645564	2.30495456842347e-09	2.58529220524968e-08
TUBB6	-6.14553093070076	6.91818249788977	72.1721500383885	1.97219545976625e-17	6.79294514921589e-16
TENM3	-6.12194795160024	5.37398509682156	47.4198580641692	5.72992693262682e-12	9.34084858843003e-11
GHR	-6.11609278633393	3.52841375461368	51.9042145823872	5.8275195752745e-13	1.08167665327196e-11
PTPRB	-6.10520365332288	5.55688205605362	79.5982443823213	4.58833039908188e-19	2.01380133201176e-17
C1QTNF6	-6.10281983277453	5.07201128872017	81.6922942791334	1.59012264452819e-19	7.70006622293115e-18
MFAP5	-6.09575252915162	4.31073629775699	24.6901764102215	6.73264730289704e-07	5.04007590164962e-06
EDA	-6.09457755561579	3.73042355218735	85.309954171466	2.55075920075127e-20	1.48352168343287e-18
ANKRD45	-6.09264895199213	5.72485365355475	17.386292398405	3.05017818734065e-05	0.000161858020026168
