genes	4438	4460	4474	4501	4510	4520	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
PLPP7	0.4220862314013786	0.5572296007702351	0.333164473323528	1.2526996201906042	1.422876363924675	0.7917283496346377	1.4322008108457358	1.7891887816539929	2.155826672149073	1.2375795537220216	1.0240945935636991	1.9772968928828347	2.4420783410743794
PRRC2B	7.933812729136118	7.821010865169314	7.655424360930958	7.926485552091051	7.9995956524330385	7.580815795668084	6.365531580925671	6.457277827827764	6.44540125285248	6.4689433885869025	6.422131572637138	6.329917251098389	6.298368896091546
POMT1	4.469474083668214	4.0393082425704	4.181186623008862	4.040919220207154	4.122094458371426	3.95414255125368	5.180732599063456	4.495209622916743	4.656844883647759	4.80984351034501	4.69787193583429	5.180617132039719	5.1839715213453905
UCK1	3.917268611847682	3.67673227557505	3.7903641869191826	3.942742119367129	4.077831115739217	4.161169756487328	4.912735794447159	4.573451565325901	4.884353247457413	4.637768985413271	4.519368566202699	4.515959868126255	4.67721299928396
RAPGEF1	7.111525578102122	6.99639239941706	7.058652824923606	7.43027094766441	6.851121843767859	7.023541138410113	5.583162529518986	6.096940022700107	6.130477741004781	5.784586770579245	5.652514938466053	5.835975584386322	5.739478918119375
MED27	3.53139093286695	3.786917141434595	3.6361426035262827	3.8119488528378995	3.868583799800775	3.768170402894598	4.294200692457562	3.876456148359633	4.019789224656118	4.322685494560174	4.236099402214875	4.36431064085353	4.3689428001994735
NTNG2	-0.26303515801782185	0.28416313496955936	-0.36574281057050706	1.148135006035074	0.8514401390922852	0.42579055536751365	4.270910812155487	4.312992381107078	4.603253416642066	5.11853120784792	4.891225846048277	4.288903357100084	4.449019260670607
SETX	9.205634844965532	8.9171329786325	8.96594513682965	9.538814191671937	9.049494719137959	9.153293068331656	6.706630421997146	6.8166274664985815	6.732276137563269	6.926669154562693	6.999433274693764	6.632278715178744	6.416519738080327
TTF1	5.490170881080634	5.098212647013676	5.413340198591489	5.51406097630861	5.190982763292907	5.227931682843441	3.722584923774836	3.8278549460077285	3.69251539319014	3.563015363470508	3.671610547529082	3.666619918387663	3.59691222097255
DDX31	4.719406083845648	4.5068188653432735	4.494592714570562	4.641357976666758	4.6104740785887115	4.6251695108161535	5.077126644343702	5.216795404845002	5.271908607472567	5.400522465368191	5.343362103229186	5.011556618758026	5.1023452314448345
GTF3C4	3.9943226571844797	3.8892805403070194	3.8736543016286147	4.139672806835247	3.9028179113282153	3.9720806933268262	3.707794265025349	3.9079705492925814	3.9537087809324962	3.7764514098325934	3.7619851224248206	3.673612488151317	3.4956222860905712
SPACA9	-0.729550876280632	-0.716115130577064	-0.1962603451835127	-0.861701260710949	0.703917768469833	-2.0324951428232056	0.8842563837533229	1.5099722567053029	0.8811571233575793	1.1897352418503084	1.0876078587985711	2.300044478622558	1.8433369970032105
TSC1	5.8331988170307625	5.516455067550375	5.656854168528278	5.88327401634364	5.742573877569326	5.547976641720946	5.547610387720286	5.86371773916225	5.971483571165092	5.69959498387064	5.6956182616159445	5.785228109462847	5.6046016190311825
GTF3C5	5.197901639691726	4.9162134833754205	5.011908207388369	4.796436498272689	4.546950015800593	4.948773347897838	4.649325337561069	4.379137017360265	4.544604366033773	4.460110010812464	4.448562254573778	4.381495057584012	4.218126654589496
RALGDS	6.217588275363366	6.075599211743232	6.259666424846395	5.346962286111879	5.379042165215241	5.722372610783476	3.8978815838445047	4.505547012121337	4.67062317010314	3.958778674405676	3.8439685296036594	3.9747170134715937	3.9857536355243335
GBGT1	2.175426607052385	3.64781904733781	3.337934271593097	1.3965783646712473	3.6441344547154086	3.5386666628602854	4.8079893675209755	5.092014418570353	5.2773218102527535	4.892491008539201	4.677375260177351	5.364702369894779	5.263153225467656
MRPS2	3.354336008372735	3.5323395773632935	3.424973108058688	3.7773099841527356	3.082140110715577	3.404194456327157	2.6321324129554076	2.6353351128591527	3.0070013279575996	3.082861988604363	3.143635309034449	2.4046097505044903	2.428401480051738
CD4H9orf116	-1.2553269661707764	-0.6005950995794608	-0.5578191129733845	0.07051833456325057	0.703917768469833	-0.5209547155771787	0.9858359327336467	1.4892868783617115	1.3332268215448289	1.9333652700957622	1.6749461829569585	1.4015586069587782	1.6682108114796832
PPP1R26	4.5735812259954285	4.815810777696829	4.682957838897187	4.716415994617516	4.600079079914455	4.551523192364971	2.000062554508165	2.901119196298132	3.074888081192875	2.7283396936177358	2.3633769415436876	2.0861183204140255	1.7584295564008117
OLFM1	-4.307213091646911	-2.7177858519028066	-1.7741585069312351	-2.203505394933852	0.703917768469833	-3.1183838281631453	4.851253507892113	5.464744638686025	5.631646381387106	4.432111126650095	4.331009780346501	5.755878134686189	5.624230730693359
COL5A1	-0.11180515373764925	0.5572296007702351	-0.11844420477114061	0.3784996616957224	4.000900347622346	0.9925554883484907	12.34489444477993	12.329204770379407	12.411035941103153	12.641265225551962	12.49668997357273	10.09869340805175	10.127259504642103
LOC109494034	-1.6135107850711818	-2.3021912305112315	-1.7741585069312351	-1.735005252861684	1.9667432549497643	-0.9913951537221587	2.000062554508165	0.5553755122693765	0.540558363932073	1.3722708129566845	0.47816024532055246	0.9731924416407695	0.3573593406589138
LOC102901013	-4.307213091646911	-3.3038632426926933	-3.3381331978427125	-2.203505394933852	0.35407360193539467	-4.307213091646911	1.6124189056070395	2.3326848209460564	2.643297141466271	2.0042294530305274	2.070360003879931	-0.4556115147066845	-1.968000869334516
LOC109494035	-0.729550876280632	-2.3021912305112315	-1.0414273638260385	0.6321607515076271	1.758179847893968	-0.392988795523632	3.1742489283006194	2.4007245495348766	2.6093613446157855	3.35642973147717	3.3562784700459494	-1.7499679442412945	-1.968000869334516
LOC109494037	-0.729550876280632	-1.9799289655954033	-1.361766082741578	-2.203505394933852	0.8514401390922852	-0.8169749323472267	0.572164891247429	-0.21525861918129915	0.540558363932073	0.48187963510905474	0.3458788479593207	-1.7499679442412945	-3.29638627015629
RXRA	5.95599878033144	4.925879892900435	6.171408964712375	5.308057654526427	5.816270088096492	5.446842822326132	5.585861362428572	5.405257338676426	5.60606206354554	5.463492214107718	5.313787669924506	5.49475942890086	5.521690929390879
WDR5	5.485729980107283	5.513252619063458	5.4344719563382755	5.042355294521945	5.090599845841191	5.405637601220906	5.583162529518986	5.380196525970029	5.478710555032954	5.681330240056465	5.74487729649791	5.812409792999774	5.7884815048547775
BRD3	5.131226670083051	4.896684165363452	4.827595003212032	5.393448029156478	5.225205834733499	4.848759089445668	4.912735794447159	5.025328559661351	5.013222008359981	5.282888687558585	5.184192223763517	4.279767103374555	4.287950891014838
VAV2	6.497470856158529	5.761518738338924	6.245939827342766	7.061537690282479	6.486539123492576	6.3848290082420505	5.9413360763156415	5.657845621339735	5.776298799609479	6.130211862310321	5.978522874528302	6.459976008402287	6.465891544205195
SARDH	1.0858896098705275	1.3717732715482394	1.718671589993697	2.9629686651118736	3.0211136537554037	1.1688123875898366	5.350632717967797	5.160667672819133	5.275519665176329	5.0448091219549935	4.7818732632496985	5.719175640972002	5.652447404248118
ADAMTSL2	0.4220862314013786	0.3430679535287026	0.15660665803699225	0.6321607515076271	2.669968141341646	0.028723943406471258	1.8283668786017062	1.163425480163303	0.27794008536528747	0.863626187831515	0.16140196763263992	-0.33843285820701796	-0.3801777059866449
SLC2A6	3.4667635047566905	3.3504973208035795	3.970316655864899	4.112140464471014	4.480499542813459	4.091765612555313	0.4352075884305954	-0.6023679880690009	-0.4573621989621272	0.2213335266837356	0.27489298561333214	-0.33843285820701796	-0.3801777059866449
CACFD1	1.6274655079288978	1.6062581634261843	1.7809161927686536	2.6356609077969684	1.422876363924675	2.1733379402615767	4.588723943949974	4.505547012121337	4.511301308367158	4.884999521423631	4.63902457392598	4.718869257144596	4.8306652850479646
ADAMTS13	1.1471637233518106	1.5820087310323792	0.9173090097210737	0.4681012053363181	3.224286031090316	0.42579055536751365	0.33610094343663544	2.5074452078491256	2.8799240889074103	1.9187649534769873	1.575071345504463	0.614745027878869	-0.3801777059866449
REXO4	6.898637524626576	6.6161013144136	6.440876678401445	5.822988959869735	5.9326837503608685	6.182712096921447	4.383773199372088	4.541155479126878	4.755818677069314	4.635538519466066	4.5978098782899	4.307004102012788	4.505474457936185
SURF4	6.20142946040969	6.448506348772233	6.531924026305731	6.191863565435922	6.169039930383564	6.404777767342506	8.2544911813716	7.962293635777611	8.150003262231552	8.099198140693975	8.04819767302797	8.61411656886893	8.57815613652253
SURF2	2.367893447144371	2.2229682303494656	2.274764435725072	2.3118287795843298	2.456085163307104	2.615099110860228	2.153480624471447	2.6633049748145274	2.21719891543276	2.4923667433443146	2.3111172098135846	2.5934280062724144	2.358001954252005
LOC101085249	5.014816692000632	4.973263659457218	4.880672796310929	4.940370650352103	4.422685976157337	4.981612039962277	4.054167650093338	3.8962331731731203	3.889177465977817	3.6627658965729304	3.5566098228909997	3.673612488151317	3.838404467875034
RPL7A	9.748504565343254	9.880475406262557	9.911260880873742	9.936476119687546	9.366708014495353	9.866727199596554	9.679417110072608	9.593001235370512	9.64978927646685	9.679254046210513	9.586499750868304	9.668745555617905	9.592121901223514
MED22	3.5541920780517575	3.5636363362482397	3.3516714311783877	3.487036570211034	3.2511086693228726	3.4217050775190563	3.5453608506809404	3.707648776616804	3.7351004593436725	3.987046002228283	3.69898337693956	3.781116170212208	3.603012803364015
LOC105261141	2.9000033709991606	3.0032173377333273	3.014356296859814	3.0084802586360233	2.9573913014149116	2.8401388065056414	1.69473347726994	1.7198533214316294	1.6549146417612588	1.0890062444133881	1.1484425220064494	1.8348538307061846	1.999487578865977
SURF6	4.788342028303513	4.3754195551654	4.215398345576703	3.82048016331601	4.233891890201472	4.309633752363907	4.0964192603726115	4.16759409380682	4.406515117996498	3.9694439321845145	3.9757046004607184	4.406893880938293	4.325329938244754
LOC102900539	5.240699007964032	5.010081113673949	4.851963608310627	4.920667123644503	4.062769648279886	4.768918151619595	2.6110900649880175	2.21162893931355	2.1714162236711894	2.7283396936177358	2.517384070928422	2.4378458836721846	3.181844475823841
LOC111557669	4.917055445574148	4.171135253525853	4.581683253103532	5.255546014575791	5.4385952497555845	5.874767517767329	2.153480624471447	2.444364627515306	2.6320736709989636	3.1023745632639974	2.815037059687557	1.1837562704232245	0.6205365742519366
FAM69B	-2.4061597660751395	-2.7177858519028066	-1.5532769632000665	-4.307213091646911	-0.7942342756139689	-0.9913951537221587	0.11478053564221319	-0.5161900948807141	-0.2772789630627993	1.6625042790917535	1.8315522500500268	0.9731924416407695	1.3863653332497785
AGPAT2	5.299234432071982	5.167074966183891	5.401832039981227	5.191216390457495	4.891882781778988	4.942721530385161	3.5836707295886714	3.7517381737305224	3.944664869902156	3.5249615604903957	3.2352947211565906	4.209336232170357	4.379643081477733
EGFL7	5.715495898026367	7.407698580820663	6.572083193364518	6.716622580165624	6.251055056868265	7.072169226392387	3.453775994942152	3.2536563068089466	3.687102777126903	3.1961648025183225	2.882249170187956	4.041105641878065	4.058589927197478
NOTCH1	6.222044901174017	6.150685189071481	5.859141402273818	5.649505517674717	5.890654987682903	6.122415266821236	4.6975359074953635	4.154515626571476	4.216710629209393	4.580945930177332	4.466592281039181	3.2558255791850788	3.237805484471131
SEC16A	6.987177614557736	6.510849824312596	6.671274391688545	7.056129627216816	7.051338667067345	6.77289381499656	6.450908384237909	6.414032505458595	6.432520273049305	6.607396757757016	6.511686668255976	6.475063745130504	6.471737544709466
INPP5E	2.3154722391777884	2.9568230512940836	2.5965647979691693	2.185431596399397	2.7845642633052408	2.2340651604684574	3.5673766158840534	3.33125662721544	3.681669777841299	3.680183996025008	3.343326078074349	3.2651142229550283	3.054077726290522
PMPCA	4.45136837545816	4.6881503902447665	4.252483441827321	4.069830984303496	4.136552177010332	4.332957596646751	5.000309220296235	4.897713677417856	4.982620248126684	5.053188981329627	5.02431931562542	5.128133231253919	5.121596133962972
SDCCAG3	5.5295355767798755	5.368355628360175	5.57577810349814	5.487520896690428	5.204769563139855	5.7812110874275895	5.1074952805747635	5.032495056539439	5.080823411868674	5.148561655067953	5.086528025398301	5.202538616716887	5.367178278787964
SNAPC4	5.357108915616187	5.098212647013676	5.241375967646583	4.707244535444383	4.998622650499692	5.022353929312725	3.494561537230206	3.4048951403345233	3.432765553348102	3.80451924443488	3.4639132516491684	3.119084763320872	3.5344441191239193
DNLZ	2.4059960258719237	2.1751372589534075	2.810619125298218	2.017507850260898	2.709186992763961	2.152513893651378	1.8995153331013641	2.198945364040763	2.6320736709989636	2.1859183885119218	2.080802587704358	1.2967637185444538	1.8839874803031853
GPSM1	2.826984732362081	2.7655182115410537	3.245305255361331	2.556160478156618	2.7845642633052408	2.952826984070015	3.8266504898565943	3.6482412363957946	3.8509636277406476	3.951624446985943	3.8378248905253014	3.7549818885068253	3.8941951573182836
QSOX2	5.519432598209073	5.789585140609419	5.4805255274583615	5.379081483057308	5.490168942953034	5.629355222379128	5.543451265761603	5.311158039597605	5.2500503695303395	5.380683356267695	5.353087040623059	5.00602712423421	5.144781424132183
TMEM250	4.266983949082635	4.4205622138028655	4.4215765761899855	4.526124073953604	4.122094458371426	4.498876283809366	4.352417579709549	4.218753652087363	4.339094019247293	4.573974280820556	4.462605036341109	4.550556806131932	4.772311454060972
NACC2	1.4685100920470215	0.9847098640312696	1.6756313215616527	2.1587668030187013	2.7845642633052408	1.5652574926943723	5.258911233582781	5.4366587349780024	5.549022059487761	5.552484387564599	5.450923376553037	6.740294697481739	6.813040238032425
UBAC1	5.507799034697899	5.394699083998535	5.177249343786326	6.70169135868218	5.231954097205243	5.46173185542588	5.4097088615148134	5.438008630386758	5.554977199111321	5.784586770579245	5.794097249063536	5.865283400653551	5.949159566710356
CAMSAP1	5.020968071259599	4.9871805433373355	4.929578899955048	5.01288192127828	4.7673494344491045	4.880764714748905	5.720896210269089	5.804248273236526	5.809058854803429	5.933636313018214	5.900351866372657	5.584679799679583	5.684444447410819
TMEM141	2.6792372102932056	2.7762449872148856	2.675147536408475	2.9629686651118736	2.0907196819092473	2.952826984070015	2.982756662368632	3.0846860612796165	3.0582135169115423	3.318001473068658	3.2306130072784893	3.714870776452154	3.515163781940331
RABL6	6.221154676687655	6.206277695302578	6.170440416742208	5.996775562408192	5.7472918397945705	6.142355504600591	6.186855943092797	6.057085131933083	6.222212922651716	6.3697796077713384	6.192849330505489	6.110439154894764	6.186020040500486
AJM1	-0.5245246272262865	-1.4941203245769277	-1.1927238517723129	-0.1787028393071009	1.220600940983302	-2.0324951428232056	0.7366333956708452	1.0265638864270124	1.2766913433110145	-0.8612541805571601	-0.9766247523506767	-0.7230790759317128	0.41397583053246584
PHPT1	4.059522454431849	3.9426307949781543	4.546281123496734	4.817898773704783	3.952692492721614	4.261823421884114	5.008378846801749	4.942152636832571	5.000186369434263	5.340167441581077	5.196248352924679	5.175700122916498	5.255427778862096
EDF1	6.221154676687655	6.247332892304579	6.585224948577266	6.572546127609897	6.270850490678087	6.498521175124354	6.884857694804025	6.877092679733296	7.031954255246469	6.879383406873397	6.770239402078757	7.412792598718341	7.393833476703926
TRAF2	4.562377880347525	4.078837163691933	4.204084342314022	3.862395992189058	3.7975777026555435	4.171557068433227	3.5564107284028137	3.337056510327471	3.4456443531181202	3.243799838209744	3.128615214502179	3.631139468396534	3.656787365427286
FBXW5	6.618024065437583	6.916827947352073	6.726354896153576	6.778137078632807	6.478049128740706	6.928747852276237	6.791497162835975	6.860577364692823	7.087448495051324	7.010819981686924	6.818225858235917	7.125294979935513	7.1343122684598885
C8G	0.9549340205539015	1.3432015008991496	0.7613768119686365	1.6852016339429812	1.5142860319628721	1.6861025951964348	2.278859357681193	2.21162893931355	2.5024842945139634	2.1859183885119218	1.7022563917015419	2.7734471672187495	2.0539455321686915
PTGDS	1.605802020829761	1.6766527904796509	2.154525734411984	1.9875171038298267	1.5142860319628721	1.1688123875898366	1.4080042791722576	1.7198533214316294	2.058576857909075	0.4001497727073702	-0.096481080623902	0.9731924416407695	1.268493099938335
PAXX	4.192637709843712	4.497125368670269	4.564090776679957	4.263722094377137	4.350105377463991	4.547540940534395	4.849008505996526	4.617008232891212	4.870093572361869	4.624334168744668	4.581356347133459	4.695012301275308	4.747742042816064
ABCA2	4.499154293072005	4.40682200577823	4.5581786203446635	4.360499781264599	4.546950015800593	4.013088838050238	4.702518235585041	4.647667600167762	4.8581018897622315	4.322685494560174	4.240763374603983	4.845014429842511	4.7339093759493895
NPDC1	3.4607421545675363	4.113087196017848	3.820312819357986	2.883772404972495	2.7845642633052408	3.1123005727183455	6.8123882764426895	6.877590204385014	6.978123071199572	6.549932392125023	6.370398844003409	7.458044122737902	7.410886367986946
ENTPD2	-1.4233313375334593	-0.13096711352811155	-1.5532769632000665	-2.203505394933852	1.3252807972343024	-1.1898404576742727	0.5279414881470587	0.6328628555075829	0.8811571233575793	0.44159338453553787	-0.096481080623902	1.8096834801434827	1.5966399853134474
UAP1L1	4.256594761559517	3.8492024568501866	4.142197158726651	3.958288016077345	3.6237536185672288	3.873725134459169	4.4970714889473395	4.972278684180433	5.017541177624157	3.3672238152211644	3.618843162343711	3.2743434451224935	3.1405001634401764
LOC105261146	6.225600316078359	6.3114215218506855	6.2143340325774465	5.644709370700308	5.928535545269095	5.748627020496715	4.814907394084514	4.835566100384743	4.8091128399155725	4.982992940678764	5.029719359334276	5.003254409165435	5.192088139983839
DPP7	6.087839048248389	5.892998505136578	6.191599698590185	5.779894918397462	5.566900469123945	5.896847244972594	6.843168452760417	6.755683622084544	6.994100879652926	6.308796533610891	6.254108075299034	6.492963186286531	6.38411764931144
LOC111557571	4.487355380118741	4.378942661543738	4.035599391758691	3.6775278846624815	4.325077083532961	4.271513081713386	3.483025703650884	3.4048951403345233	3.6652469308350923	3.6973943076159537	3.589890984249976	3.6239374544249876	3.702960288525445
ANAPC2	5.363577707867169	5.3541065912118375	5.2450608060401045	5.127326210337582	4.91722528775697	5.545981989050142	5.114988596382335	5.144221762849605	5.214749605011325	5.06649632993965	4.794617219661469	5.268683509419079	5.011242069755737
SSNA1	3.886155390606576	3.9473843974316716	3.9924074302094716	3.7146156765725284	3.3782154198474674	3.96014674816167	4.294200692457562	4.265122114517347	4.422889336095566	4.552854886511604	4.446544937930893	4.456388201055872	4.206153521339769
TPRN	2.6583428999270553	2.6652097182753205	2.675147536408475	2.6161927264295213	2.709186992763961	2.2141054321340405	2.663131431650132	2.901119196298132	2.971821196200851	2.9310869274409557	2.5995661939695474	2.548489325499994	2.4823477718200406
TMEM203	4.098824994751375	4.417139410582207	4.241457663746655	4.11907296525983	3.8858023970253988	4.378503662413821	4.564299669830983	4.563591089752557	4.623229996205178	4.613042120550387	4.572133757852363	4.646081216116606	4.547202961569325
NDOR1	5.010701152713314	4.9662545484089655	4.9522973919481545	4.800754572084682	4.398895865079832	4.806061168518236	5.063636668821953	4.934521793704871	5.209095985591975	4.864195062757864	4.733055005746743	5.1179161397551365	5.190063262326308
LOC102901825	0.025065534233046888	0.45411905149314286	-0.6643844125956845	-0.6583519198981255	1.6002474409976044	-0.6613857204291133	0.9858359327336467	0.7763691901763868	0.8032459053327923	0.26815797033473704	0.2002327895160364	0.42888258077151115	0.5716023493040414
SLC34A3	-1.8326222404537191	-1.9799289655954033	-1.7741585069312351	-1.3819254149124442	0.703917768469833	-2.0324951428232056	0.8842563837533229	0.8101212407376592	1.1875037444554901	0.5592266180733213	0.5993248693518303	-0.4556115147066845	-0.19943736258809325
TUBB4B	7.725797619623523	7.979958314453265	7.9787332585070345	8.276530691985956	7.623342668380538	8.327823281976704	6.740330828839249	6.389124981502126	6.601722385595002	7.063620584778568	6.955067704189948	7.361752649176756	7.258351184566546
NELFB	5.684828925844717	5.5729158408901736	5.571382071210703	5.151195136749469	4.982706434142345	5.787978109343704	5.543451265761603	5.60233896270974	5.850806297402919	5.665019992038691	5.5254443457484	5.7706277572313285	5.7422453917780345
TOR4A	2.9947267303454765	3.2308242173258606	3.3030079725799495	2.556160478156618	2.9244426147054248	3.6468529677063573	2.836317855422086	3.277980931788948	3.5266657508809356	2.694454841017433	2.3633769415436876	3.3892411771756703	3.1980560547893573
EXD3	3.952023879947604	3.64781904733781	3.624873440706061	3.639461452300787	4.260538162893745	3.7817948802141275	3.137930035094787	2.947352050028748	3.1710802213669687	3.237930764926559	2.9292360124816477	2.786407297129173	2.884136201245395
LOC101085079	1.3691406499161358	1.0916372972618906	0.9893789692443169	1.6084575141898576	0.8514401390922852	1.3625901852791613	1.9167674064503328	1.918598665959586	1.9177888422467102	1.553313414431281	1.4835915895020801	1.6486771105688849	1.5468742126872028
NOXA1	5.602450097058785	5.439251647182446	5.219067079142959	5.249240607476581	5.155928098275163	5.745153915163795	1.9167674064503328	1.6838945939075447	2.124132906264307	1.0358754400503916	1.1484425220064494	1.9772968928828347	2.268720946505135
NSMF	5.3026048346845815	5.306800600317664	5.215315160353611	5.610682334089901	4.822042183354868	5.37225489182561	6.0760468543273305	6.047389243615285	6.221277045560673	5.977444034164594	5.730026607675873	6.271199611431837	6.256410086457717
PNPLA7	5.911440679602191	5.790908112883039	5.659617835742121	5.799446686001611	5.379042165215241	5.855569300710336	5.2857177633677574	5.502652425555771	5.581475252674903	5.156361598869487	5.10965984541237	5.3319282617906225	5.226083226686893
MRPL41	3.203845603882793	4.083163149123624	3.463439683658792	3.454519214262775	3.495024721251529	4.0972245533045015	2.109143556804216	2.093250550109263	1.899183567564172	2.3581266681250166	2.016982278187727	1.9997277601982113	2.189852726378933
DPH7	4.894897095677525	5.0679752070895265	4.863995274989106	4.641357976666758	4.5577335056766275	4.942721530385161	3.9985388487343143	4.147931662472818	4.00681305677946	3.8359420448960067	3.6785025982536794	3.850636172490509	3.7531974760431965
ZMYND19	3.1893530947919664	3.2768727185550834	3.073580112862561	2.8340801577266443	2.8208257057277337	3.430381327407708	3.6726813634099216	3.6713806922292034	3.9309918051137966	4.136487836203559	3.955985939414064	3.6239374544249876	3.515163781940331
ARRDC1	6.556538151104151	6.670300420914868	6.977915355154852	6.616075028719606	6.414213951216159	6.987250148850204	4.465179446448535	4.434287790759674	4.458271515839464	4.4875758396743315	4.4364158243952705	4.937965350972891	4.889248541585082
EHMT1	6.638839659605965	7.462689292221529	6.927784354649364	7.233499834090657	6.6030387274628906	6.985043384506217	6.251174646134635	6.128216973813668	6.171755354401815	6.262570893086511	6.137027501348122	5.907416843070855	5.90663441848453
CACNA1B	-0.844138414798274	-0.0529450748799813	-0.044611378344866934	0.4681012053363181	3.5821073072373406	-0.5209547155771787	3.015155306110809	2.7786075462832542	2.8704040378802023	2.4923667433443146	2.1518578769558414	1.7579857674841213	1.7363982576796595
LOC109494136	1.054248175577227	1.8693111162420655	1.5620538333324443	3.1906216172719386	3.0519495379871664	0.4935942418367966	-1.644723642240072	-1.5806971733053703	-1.5521560982025069	-1.334099423303039	-0.8925061847893478	0.3611974018006431	1.6447461756007433
ZZEF1	7.234849046665514	7.203302285077625	7.222279934124118	7.393577241687148	7.211845904245297	7.284449786865452	6.026247527233696	6.110548481345741	6.13446021943809	6.128626755962374	6.098361574642931	6.153590528517204	6.083941066792993
LOC101086514	4.07537218406971	4.078837163691933	4.543291355307877	4.4290475178975095	3.968941422408053	4.212374209368057	4.553310280207488	4.885892212790498	4.821516936420745	4.850797930967669	4.800947230115533	4.890738880001303	4.9262120907331495
ANKFY1	6.795362422338388	6.80538432546336	6.797715394210557	6.612395015201311	6.568799359020624	6.950776693298835	6.447202751392296	6.482354509514791	6.57632910943754	6.448124128938032	6.354348853132872	6.734454895305776	6.550398546802408
UBE2G1	6.135866183714102	6.308653309979131	6.3027339604263135	6.4528124394677535	5.704264227841979	6.286710026065998	5.32985404400504	5.1753103875316855	5.137482875906524	5.460975109500932	5.442850389942687	5.20011928055964	5.19411017963094
MYBBP1A	5.834363598778555	5.690994133804142	5.666503930194638	5.476766632799054	5.556185535178424	5.915507439024998	6.125112399273381	6.01880675215013	6.232467699958896	6.133376859828181	6.002751158342271	6.1448113123764685	5.893006281321605
SMTNL2	-3.372417871652196	-1.9799289655954033	-2.0350803388311713	-1.3819254149124442	0.9852672376470571	-4.307213091646911	-0.7634089086037924	0.7418085509032338	1.1565057387767512	2.1362994490758513	1.7812157114966112	-1.7499679442412945	-2.2910031767886996
MED31	3.0599086751771245	3.5881939241178666	3.45073111131129	3.3285960365852865	3.353674198137019	3.562542155723417	3.961610450493664	3.953987820288803	4.139551713143894	3.8163831429799266	3.8285600972092126	3.856793159807711	4.123687862224027
TXNDC17	4.833311782819764	4.500363776376712	5.106092633430639	4.730064780437255	4.546950015800593	4.609974367527406	6.524497167952101	6.492784087842946	6.5142614921536195	6.824633136338285	6.891608929647571	6.838452157484814	7.0089721301960815
LOC105261147	0.5179913864192384	0.39966175520862485	0.4399044382075816	-0.4801559447518296	1.1077272592117333	0.20086717881418353	1.8283668786017062	1.214730474492315	1.7410155639293123	2.280312581490395	1.9728109502401154	1.4992541496949348	1.8225740026586437
KIAA0753	4.189000022240988	3.8287380184478623	4.192680909798803	3.973668180783213	4.600079079914455	4.217396101700177	4.702518235585041	4.541155479126878	4.5742268990777974	4.96534104622521	4.70125991501078	4.677726803185199	4.711497482604691
PITPNM3	-1.1048622198805975	-0.716115130577064	-2.0350803388311713	0.8478204646510915	2.5014737733193373	-0.5209547155771787	2.8809522307533992	2.567882803709767	2.8218380323479177	2.2916891567062803	1.8801915658803185	3.2370669312746543	3.455726829914009
PIMREG	-1.1048622198805975	-4.307213091646911	-0.5578191129733845	-1.3819254149124442	1.1077272592117333	-2.4755978775086147	2.4545171133913026	1.137072166282016	1.247570492990344	1.4954539463813408	1.7022563917015419	2.5331932215586863	2.508582853420406
MIS12	5.136902132998482	5.306800600317664	5.272401125002052	4.900690766660882	4.51410733374163	5.354129815816516	5.4203323000307	5.344651468351791	5.345905271938961	5.38334438657668	5.518739272564216	5.43839845658229	5.661244485175559
DERL2	4.463464059527036	4.572908723096047	4.581683253103532	4.389458159095228	4.032166627035236	4.705997138374701	4.897609112339848	4.945952975899958	4.841144296629934	4.988246666524587	5.089116619470955	5.038890591812784	5.144781424132183
DHX33	4.701644833361633	4.781615569277375	4.682957838897187	4.5051089698005935	4.398895865079832	4.936644219730717	5.073285219688045	5.273847938542927	5.383201913942158	5.211309828932166	5.0537725041374255	5.046990807164977	5.047482057662878
C1QBP	4.816906610379383	4.836458099477053	4.851963608310627	4.800754572084682	4.136552177010332	5.070327654423786	6.257959320164969	6.218174240268503	6.350155308104248	6.441117072002963	6.371994066031226	6.589476947693291	6.455814384458693
RPAIN	3.430252565790687	3.2919012900261047	3.2744450829097826	3.203724442285149	3.0211136537554037	3.1858797374008554	2.9156913951864527	2.7087491273766697	2.7509761040291916	2.694454841017433	2.4055256568317853	1.9078326449750955	2.328851238038275
NUP88	6.181430808686431	5.941456482653699	6.054482258247083	5.987335122050005	5.694525727313678	6.168520881062775	4.855733058331576	4.87994495645207	5.00454468274458	4.8314407501139645	4.702950925679056	5.036180381782742	4.947944012792469
RABEP1	6.460984514193731	6.361252822639734	6.405092996662334	6.350491717253819	6.129832687634716	6.327923218651968	5.9961301680920105	6.17753777507665	6.207165544656186	5.987972694345377	6.075046412256549	6.292932203076239	6.226097893009634
ZFP3	3.6096665001631694	3.29935727326365	3.3720349848321374	3.610237644501739	3.3782154198474674	3.6393887321117573	1.772603923577482	2.0373499894778053	1.989899550828507	2.1488650885661875	1.7157200429969803	2.300044478622558	2.253288456163817
KIF1C	2.626422847830573	2.5449108398971476	2.358792550912856	2.3358316844247793	3.0519495379871664	2.4198018920597097	6.795000090836388	6.829027840868928	6.904823399221726	6.752365702057852	6.606433630019285	7.75939234924707	7.761478757855481
