LOC111560553	0	0	0
LOC102901339	22	13	9
LOC109499955	1	1	0
LOC101092483	2	2	0
FTMT	3	1	2
LOC101092731	2	0	2
LOC109499965	5	1	4
SRFBP1	68	3	65
LOX	20	11	9
LOC109499977	8	4	4
LOC105260510	3	3	1
LOC109499980	0	0	1
LOC109499978	9	6	3
SNCAIP	13	8	5
LOC109500007	3	2	1
LOC111560569	0	0	0
LOC109500004	3	3	0
SNX2	605	4	601
LOC109500020	5	0	5
SNX24	21	4	17
LOC111560572	2	2	0
PPIC	115	0	132
LOC111560571	2	17	2
PRDM6	13	4	9
CEP120	418	4	415
LOC109500048	24	19	6
LOC109500051	1	0	1
LOC109500070	6	0	6
LOC111560597	1	0	1
CSNK1G3	498	5	493
LOC109500076	3	3	0
LOC109500079	3	1	2
LOC109492798	2	1	1
ZNF608	65	9	56
LOC102899621	8	7	1
LOC102899640	8	0	8
LOC111560609	7	4	3
LOC109501561	4	2	2
LOC111560613	1	0	1
GRAMD2B	106	18	88
LOC111556763	0	0	0
ALDH7A1	229	6	223
PHAX	176	2	174
TEX43	2	2	0
LOC109500113	3	2	1
LMNB1	176	3	173
MARCH3	13	2	11
LOC111560672	12	8	4
LOC102900144	43	23	20
LOC111560738	7	1	7
CA1H5orf63	28	10	19
LOC102900781	13	5	8
MEGF10	21	8	13
PRRC1	88	11	79
LOC109500238	8	5	4
LOC111560755	15	11	5
CTXN3	9	5	4
CCDC192	5	4	1
LOC111560760	2	0	2
SLC12A2	855	7	848
FBN2	45	11	34
LOC111556711	1	0	1
SLC27A6	16	7	9
ISOC1	887	7	880
ADAMTS19	39	10	29
KIAA1024L	2	0	2
LOC109500247	4	2	2
LOC109500249	2	0	2
CHSY3	2	0	2
LOC111556990	0	0	0
HINT1	837	1	836
LYRM7	23	0	23
CDC42SE2	984	16	968
RAPGEF6	879	16	863
FNIP1	329	5	324
MEIKIN	19	8	11
ACSL6	16	5	11
LOC111560806	1	1	0
CSF2	6	2	4
LOC111560815	1	0	1
LOC111560818	1	1	0
P4HA2	34	10	24
LOC109500470	5	2	4
PDLIM4	7	4	3
LOC101095395	18	13	6
LOC101084417	79	9	70
IRF1	1142	9	1133
IL5	1	0	1
RAD50	281	8	278
LOC111560791	3	8	0
IL13	7	1	6
IL4	2	0	2
KIF3A	26	11	15
SEPT8	36	8	28
SOWAHA	3	2	1
SHROOM1	9	6	3
GDF9	12	4	8
LOC101096871	108	0	108
LEAP2	13	17	9
AFF4	670	10	673
ZCCHC10	67	3	64
HSPA4	593	6	587
FSTL4	20	8	12
LOC109500548	14	7	7
LOC109500552	4	1	3
CA1H5orf15	444	3	441
VDAC1	448	3	445
LOC111556759	1	0	1
LOC109492805	4	0	4
TCF7	397	11	387
SKP1	740	25	716
PPP2CA	1178	5	1173
CDKL3	13	3	10
UBE2B	306	11	296
CDKN2AIPNL	108	36	110
LOC111560820	10	40	7
JADE2	893	15	878
LOC102899549	9	2	7
LOC111556716	2	1	1
SAR1B	193	4	189
SEC24A	417	8	409
CAMLG	163	2	161
DDX46	352	12	340
LOC111556980	2	1	1
CA1H5orf24	211	3	208
LOC109500626	1	1	0
TXNDC15	100	3	110
LOC105260556	5	16	5
PCBD2	15	1	17
LOC109500629	1	1	1
CATSPER3	11	3	9
PITX1	8	6	2
LOC109500635	1	1	0
LOC109500634	2	2	0
LOC102900331	6	2	4
LOC101080257	485	5	549
LOC109500645	7	76	0
TIFAB	11	1	10
NEUROG1	4	4	0
LOC109500658	3	0	3
CXCL14	14	3	11
LOC109500655	5	5	0
SLC25A48	34	12	22
IL9	4	3	1
FBXL21	1	0	1
LECT2	2	0	2
